sentence,label,source
"Mé dìghi dónca, che al tèmp del prim rè de Cìpro, dòpo fàta la conquìsta de Terasànta dal Gotifré de Buglión, è capitàt che 'na gentìl dóna de Guascógna, che l'éra andàda pelegrinà al Sepólcher, nel tornà indrè, riàda a Cìpro, la fü insültàda vilanamènt da quàlch balòs.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/89
"Ma lù al gh'ha dit: ""Fiöl, tì' t'esc sempri con mì, e tot quel che gh'hei mì l'è tè.",lombard,La parobola del Figliol Prodigo LMO/5
"E l'ha ciamaa un dei famej e 'l gh'ha domandaa cosa che l'era 'sta roba. E quest al gh'ha dit: ""L'è vegnuu al tè fradel e 'l tè pà l'ha mazzaa un vedel ingrasciaa perchè l'è tornaa san e salv"".",lombard,La parobola del Figliol Prodigo LMO/5
Gressoney: E Ma hègg’hèbed zwei Buebe.,lombard,La parobola del Figliol Prodigo LMO/58
L'ha ciamaa ün servitua cosa fusse 'sta festa?,lombard,La parobola del Figliol Prodigo LMO/18
"635-636 Digo donque che ai tempi del primo re de Zipro, dopo che Gofredo de Buglione l'ha fato 'l conquisto de la Tera Santa, è sucesso che 'na siora de Guascogna l'è andàa per divozion al Santo Sepolcro; e nel tornar endrio, arivàa 'n Zipro, l'ha catà 'n s'ciapo de malguerni che l'ha vilanamente befàa.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/82
"E 'l plù gioven de quii al gh'ha dit al pà: ""Pà, dam la part de roba che me toca!"" e lù al gh'ha spartii la roba. E poch dì dop, mess insema tot, al fiöl plù gioven l'è gii in un paes lontan, e lì l'ha sciolt al fat sè a far al putaneir.",lombard,La parobola del Figliol Prodigo LMO/5
Pue 'l s'tols sù e 'l vins de sue päder.,lombard,La parobola del Figliol Prodigo LMO/7
"Ma bsugnava fär feste e stär alegher, che 'stel tue fradel l'era mort e l'è rsuscitaa; l'era pers e l'avenn truvaa"".",lombard,La parobola del Figliol Prodigo LMO/7
"El re, che gera stà fin alora prego e bon da gninte, come se 'l s'desmissiasse, l'ha scominsià a far giustisia da bon, prima 'd la canagiada che i ghéa fato a cla siora, e pò anca de tute quele ch'da quel dì lì i ghesse fato contro 'd la sò sacrà maestà.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/69
"Und das is ergründe und her nid vèlle gâ ins Hûs, nes is usser g'chomod der Atto und hed-sech g'lèid z'wèg, 'mo s'sège dass's ingâng.",lombard,La parobola del Figliol Prodigo LMO/58
"E o s'é ausasse, e o r'é andà a cà 'd sò pare.",lombard,La parobola del Figliol Prodigo LMO/31
"Mì ne son più degn d'esser ciamaa tò fioeu; famm servizzi de mettem cogli tuò fame"".",lombard,La parobola del Figliol Prodigo LMO/26
Luna fa rima con cuna e bella con stella.,lombard,Ore di città/25
Gh'è mia rason da véec pagüra.,lombard,tatoeba:lmo
"Os n'è donca andai e o s'è taccad adree a on scior de quell paes, ch'o l'ha mandad in d'ona sova villa a curà i porscei.",lombard,La parobola del Figliol Prodigo LMO/29
"E 'l fieu l'ha dicioghi: ""Pari, j'hò ofeso 'l Signór e vu, i 'n mériti più da vess ciamà veust fieu"".",lombard,La parobola del Figliol Prodigo LMO/22
"E dòp d'avèj consumà tutcòss a l'avìa, a-j è sopragiont ënt col paìs una tal carestìa che 'sto fieul a comensava a conossi còss'l'era ël bisogno.",lombard,La parobola del Figliol Prodigo LMO/25
"E 'l pà l'ha 'rpià: ""Car al mè fiö, ti ta sè sempar cum mi, e paräcc cul ch'l'è mè l'è incassì tò"".",lombard,La parobola del Figliol Prodigo LMO/57
"E 'l più gioven de costor o gh'ha dii al pader: ""Pà, demm la mea part ch'am tocca!"" e 'l pader o gh'ha fai fòra i part.",lombard,La parobola del Figliol Prodigo LMO/29
"Alora 'sto-sì l'è 'ndèit in còlera, e volìa pì nen ëntrè.",lombard,La parobola del Figliol Prodigo LMO/25
"Ela, dolendose de 'sta cossa, senza consolazion l'ha pensà de andare a farghene parte al re.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/69
"E l'iva vòja d'impinì la panscia dal giandi ch'i mangiavo ij nimaj, ma antsun dàvago.",lombard,La parobola del Figliol Prodigo LMO/22
"Intarment al prüm l'eva andai lavré, e 'ntant ch'al gneva cà, quand l'è stai renta cà sua, al senta ch'as sona e 's bala.",lombard,La parobola del Figliol Prodigo LMO/57
"Ma sò padre l'ha dit aj sò servitor: ""Tirè subit fòra la vèsta pì pressiosa e butèila; buteje sò anèl ant ël dì, causseje ij stivalèt!",lombard,La parobola del Figliol Prodigo LMO/33
"E 'm muvrò, anderò de mie päder e 'gh dirò: Papà, e i ho pcaa contre 'l siel e contre 'd vù; E 'n son degn d'esser ciamaa voster fiol; fèm com un di voster servitur"".",lombard,La parobola del Figliol Prodigo LMO/7
"U s'ha 'ndaa acordé për famij an cà d'ün particular ëd cula tera, e 'st che qui u l'ha mandaa a ra sò massaria a scovi i ghin.",lombard,La parobola del Figliol Prodigo LMO/15
"Giovanni Papanti, I parlari italiani in Certaldo, 1875, pag.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/82
"E lü 'l ghe disè: ""È rivàt sò fradèl e sò pàder l'ha mazzàt en vitèl gras  perché 'l gh'è turnàt anmò san e salf.""",lombard,La parobola del Figliol Prodigo LMO/24
"Digo dunque che có regnava el primo re de Zipro, dopo che xe stà tolta al Turco la Tera Santa da Gofredo de Buglion, xe nato che una zentildona de Guascogna l'è andà per divozion al Sepolcro; e de ritorno, có l'è rivà in Zipro, da no so quanta canagia de omani ghe xe stà fato on bruto oltragio.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/69
"Under Atto hèd g'sècht Dochnèchto: ""G'swnd trèidmo ds-hepstost Zog unn tiéd's sos b'chléd-do, un lègged-mo, is-Vengerli èn do Venger un Schiò èn d'Viess. Und verged hemmo es vèisst Chald un tiéds sos slà, und machwer nes émbiss und èss-wer. Mîs Mandtè is g'sîd tûd und is erlèbed, es is g'sîd verlüros und nuwes g'vunnus"".",lombard,La parobola del Figliol Prodigo LMO/58
"L'è 'ntraa finalmente in se stessu e o diseva: ""Quanci servitua 'n cà 'd mè poà l'han dal pan d'avanzu, e mì m'en möru 'd fame!",lombard,La parobola del Figliol Prodigo LMO/18
"E col sarvitó l'ha dìcio onseghi: ""L'è gneu cà veust fradé, e veust pari l'ha facc matsé 'n vidé bel grasso par al gusto da vèghilo san e salvo"".",lombard,La parobola del Figliol Prodigo LMO/22
"Perchè cost mat chilò l'era mort e l'ha tornà in véta, e l'eva perdö e l'è stai trovà” e i s'hann bütà a fè gran festa.",lombard,La parobola del Figliol Prodigo LMO/40
"Ma lü o gh'ha dii: ""Fiöö, tì te seet sempar con mì, e tüt el mè l'è tò; Ma bisognava fà past e stà alegar, perché 'sto tò fredel l'era mort e l'è tornad in vita; l'era pers, e o s'è trovad"".",lombard,La parobola del Figliol Prodigo LMO/32
"Ma subit che 'stel voster fiol, ch'ha consumaa quel che ghe avì daa cun dil donn, l'è 'gnuu, avì mazzaa un grass videl"".",lombard,La parobola del Figliol Prodigo LMO/7
"Dìze dóca che al tèmp del prim rè de Cìpro, dòpo che Gofrédo de Buglióne l'ha fat la conquìsta de Terasànta, è süsidìt che 'na nòbil sióra de Guascógna l'è nàda 'n pelegrinàs al Sant Sepólcher e 'ndèl tornà endré de là, ariàda a Cìpro, da quàlche birbàncc de óm l'è stàda maltratàda endèna bröta manéra.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/89
"Alùra 'l fiöl el g'ha dit: ""Bobà, ó pecàt cóntro 'l Signùr e cóntro de vó; zà no só piö dègn d'èser ciamàt vòst fiöl"".",lombard,La parobola del Figliol Prodigo LMO/37
"L'avreva desideraa d'encisse la panza dla gianda ch'a mangiavu i porchi, ma u 'n pudeva mancu avéa u sò piasìa.",lombard,La parobola del Figliol Prodigo LMO/18
"Da lì a pochi dì 'sto fióa l'ha radünaa 'nseme tütu 'l sò, poi 's n'è partii, e 's n'è andaa 'nt ün paise lunzi; e lì l'ha dissipaa tüte le sò sustanse, dasendse al bun tempu.",lombard,La parobola del Figliol Prodigo LMO/18
El pes de l'etâ l'è 'l piö pes che se poda portà.,lombard,wikiquote
"Póch dòpo el piö zùen, fat sö töta la sò ròba, el se metè 'n viàs per ön paés lontà, e là 'l maiè föra töt el sò, endèi vése.",lombard,La parobola del Figliol Prodigo LMO/37
"Da lì a cuich dì 'st fiò 'n pü zuvot l'ha migiaa tit cul ch'l'ha pussii, l'ha féi fagot e u 's n'é tiré via d'an cà e u 's n'andà ant in pais strangé, mudben luntan.",lombard,La parobola del Figliol Prodigo LMO/15
Caraglio: Un òm a l'avìa doi fieui.,lombard,La parobola del Figliol Prodigo LMO/25
"Lascia gli uni e le altre ai poeti di professione e costoro, qualche volta, cercano di imitarlo, si affannano a scoprire il segreto della metrica popolare che è un po' il segreto dei sentieri delle mandre e dei pastori.",lombard,Ore di città/25
"Ven ch'ër fì pì vej o r'era për lì an campagna, e tramentre ch'o tornàiva e o s'avsinàiva a cà, o r'ha sentì re obade e i baj.",lombard,La parobola del Figliol Prodigo LMO/31
"L'ha ciamà on dij sarvitoj, e l'ha domandaghi coss l'era 'sta ròba.",lombard,La parobola del Figliol Prodigo LMO/22
"La zì zéida donca piurando dananti de lóu e la ghe giò déito: “Siur méio, méi no vegni sà dananti de téio per domandàte giustéizzia che speti de l’ofisa che i giè bóu ma, per pagàme de quila, i te preghi che voresitu insegnàme comù ti sòin bon de sofréi dóute quile che i giè sentóu che i te giò fato, parchì i possi imparà da téio a soportà con passienza la méia, che Déio sulo sa che i te daravo qualco, se lo podissi fà, zachè ti sòin cosséio bon portador”.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/93
"E s'cèt piö grant l'éra 'ndèl camp, e 'ndèl vègner a càza, quant che l'è stat vizì, el sentè a sonà e cantà.",lombard,La parobola del Figliol Prodigo LMO/37
"'Dess bsugneva fé festa e sté 'n poo alegrament, parchè tò fradee l'eva mort e 'dess mò 'nscambi l'è arsüscità, l'eva pardü e 'dess l'è stai truvà"".",lombard,La parobola del Figliol Prodigo LMO/57
"Und had g'vregèd ein Chnècht, und had-mp g'sèid: ""Was is des Sache?"".",lombard,La parobola del Figliol Prodigo LMO/58
"A 's sentìa desideri d'ampìsse la pansa dlë giand ch'i crin mangiavo, ma a trovava nsun ch'a-j në dèissa.",lombard,La parobola del Figliol Prodigo LMO/25
"A un trisillabo, segue un quinario e i due versi non si son sposati legalmente colla rima ma hin insemma inscì, vivono in amorosa amicizia col solo vincolo elettivo dell'assonanza.",lombard,Ore di città/25
"Ma përché mè fratèl, ch'a l'ha sgairà tutcòss a l'avìa con ëd fomne dël bèl temp, a l'é tornà, voi 'j fèi subit massé un vitèl grass"".",lombard,La parobola del Figliol Prodigo LMO/25
"Ma lü l'è 'ndai in bestia, e l'è propi gnenta vurü 'ndé denta; ma 'l padar l'è gnü fora lü a preghél da 'ndé denta.",lombard,La parobola del Figliol Prodigo LMO/57
"E 'l servitua j'ha diciu: ""L'è vgnüü vostru frea, e vostru poà l'ha faciu mazzoà u ciü bel vitea 'ch l'avaisse, perchè sò fiöa u 's n'è turnaa san e salvu"".",lombard,La parobola del Figliol Prodigo LMO/18
"Da gnò a poich dì, el piü ponzel el se tirè el tut sot lüi e 'l se 'n giè da luntagn, dove 'l burdigò er sostanze malament con or bozerre.",lombard,La parobola del Figliol Prodigo LMO/32
Epür ne m'hì mai dat gnànca en cavrèt da gòder cui mé amìch.,lombard,La parobola del Figliol Prodigo LMO/24
E l'è andàsne e s'è giustàsse con 'n sitadin ch'a l'ha mandàlo a soa campagna a governè i pòrs.,lombard,La parobola del Figliol Prodigo LMO/25
"E dop che l'ha fai fovra tötcoss inta cul pais, l'ha vegnü una gran carastia e l'ha comincià a 'vè bsogn.",lombard,La parobola del Figliol Prodigo LMO/40
"Ma lu, rispondenti, l'ha dicc a seu pari: ""Eco, inn tancc agni ch'i sèrviv, e j'hò mai disubidevi 'n bòto, e vu ii mai gnanca dàciomi 'n cravichi ch'i podiss sté legro con ij mè amisi; ma daposso che l'é gneu cà sto, ch'a l'ha mangià tutcossi con al plandi, ii matsà 'n vidé do coj angrassà"".",lombard,La parobola del Figliol Prodigo LMO/22
"El re, che fin alora l'era stà là che pareva 'n pampalugheto, quasi come se 'l se desmisiasse for alora da 'n gran sono, l'ha scominsià dandoghe dentro con furia a castigar quei che gaveva fato le insolense a 'sta siora; e da quel momento in là l'è stà 'n mostro de 'n persecutor contra tuti quei che de 'mò 'n pochetin i fosse stai contrari a l'onor de la sò corona.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/82
"E la xe andà pianzendo davanti a lu e la ga dito: ""Sior mio, mi no vegno miga davanti de ti perchè te vendichi le cativerie che go risevùo; ma te domando almanco che te m'insegni come te fè a portar quele che i altri te fa, perchè anche mi impari a portar con rassegnasion la mia.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/87
"Per bugna fortüna u s'ambat che sò pari, beicand an sà e an là, u l'ha 'ntervist ch'l'era ancur luntan, e u l'ha cugnussii; ciapaa da la compassion, u j'è curs acontra, u 's j'è traa ar col e u l'ha basaa.",lombard,La parobola del Figliol Prodigo LMO/15
Alagna: Ain Man hèd g’hàbe zwên Sin.,lombard,La parobola del Figliol Prodigo LMO/58
"Ma anfin, antrà 'nt se stèss, l'ha dit: ""Quanta gent salarià a cà ëd mè padre l'ha ëd pan an abondansa, e mi i son sì ch'i meuiro ëd fam!",lombard,La parobola del Figliol Prodigo LMO/33
"E sentéide ‘ste robe la zentildona, no podendose vendicà, per counsolàsse almanco un po’ la iò pensà de voulì morsegà la miséiria de quil re, e zéindo pianzendo danansi de lóu, la dis: “Sior méio, no véigni a la tò preséinsia per vendita che voravi fà per l’oféisa che me zé stada fata, ma in soudisfassion de quila, méi te préighi che ti me insigni comù li poi teignì quile che méi sè che te zé stade fate, e per imparà de téi comù méi poudissi suportà la méia con pasiensa.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/93
"Per fà quést, l'è 'ndada de lü có le làgrime ai öcc e la g'ha dit: ""Car el mè sciór, mé no ègn mìga davànti a té có la sperànsa de vindicàm da quél ch'i m'ha fat, ma per pregàt almén che te me dìze cóme te fé a supurtà töte le oféze ch'i me dis ch'i ta fa; dizémel e isè podarò emparà a supurtà la mia.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/89
E mé vegnerò sü e indrò dil mè pà e zirò: Mì ho gai i picai contra 'l ciel e gnan a vü.,lombard,La parobola del Figliol Prodigo LMO/40
"L'era ancó lontan che seu pari l'ha vùstolo e l'ha santeussi a pianĝi 'l còr, e l'è nàcioghi ancontra, l'ha ciapalo 'nt al còlo e l'ha basà seuto.",lombard,La parobola del Figliol Prodigo LMO/22
"Mì merto nuta che mi ciamè voss mat; tignem com un di vost servitoi” E s'ha alzà e l'ha 'ndai di sò pà; e l'eva ancura lontän quand al sò pa l'ha vöst e l'ha 'vü compassion, j'ha cors incontra, l'ha brascià e l'ha basà.",lombard,La parobola del Figliol Prodigo LMO/40
"El rè, che fina alùra l'éra stat tardìf e pégher, cóme che 'l s'ès de desmisià in chèl momènt, scomensànt da l'asiù fàda a 'sta fómna, che l'ha castigàda a quèl Dìo, l'è deentàt persecutùr rigurùs fis de töcc quèi che fès vergóta cóntra la dignità de la sò curùna.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/89
"Ma dopu 'ch 'stu vostru fiöa ch'l'ha scialaquaa tüte le sostanze con dle plandre u l'è vgnüü, i avai faciu amazzoà u ciü bel vitea ch'i avaissi per lüi!""",lombard,La parobola del Figliol Prodigo LMO/18
Invece del Padre Eterno vedo apparire sullo sfondo del giardino nel riquadro della finestra la faccia di un collega.,lombard,Ore di città/25
"E dë lì a pòchi dì ël fieul pì giovo, butà anse tut col ch'a l'avìa tirà di sò beni, s'è andasne ant un paìs lontan e là, mnand una vita ossiosa e lussuriosa, a l'ha dilapidà ël fat sò.",lombard,La parobola del Figliol Prodigo LMO/33
"E pö, quand l'ha 'vüd finid da sgürà tant com o n'aveva, l'è vegnüda ona gran carestia in quel paes, e lü l'ha comenzad a sentìssla in di cost.",lombard,La parobola del Figliol Prodigo LMO/32
No lassa el cert per côr adree al incert.,lombard,wikiquote
"O 's n'è dunca 'ndai e o s'è tacad adree a on sciur da quel paes, ch'o l'ha mandad in d'ona sova vila a cürà i porscei.",lombard,La parobola del Figliol Prodigo LMO/32
A l'é partì e a l'é tornà dë sò pare.,lombard,La parobola del Figliol Prodigo LMO/25
Usciva Dio Padre dal Paradiso a godersi i tramonti sereni sulla Terra e si incontrava coi Patriarchi e s'intratteneva a discorrer con loro seduto su un tronco d'albero o su una pietra.,lombard,Ore di città/25
"La boca no le mastraca, si no la sa de vaca.",lombard,wikiquote
"E costù o gh'ha dii: ""L'è vegnud el vost fredell, e 'l vost pà l'ha mazzad sgiò 'n vedell ingrassad, perchè l'è tornad salv"".",lombard,La parobola del Figliol Prodigo LMO/29
"E chiel a l'ha dìje: ""Vòst frèl a l'è tornà e vòst pare l'ha fèit massè 'n bèl vitèl grass përchè ch'l'è tornà san e salv"".",lombard,La parobola del Figliol Prodigo LMO/25
"Ma pö pensänd a la sò sitüäsión, äl s'è miss ä dì: ""Qänti servitur in cà 'd mè padär i gh'hann däl pän a brass, e mö chì cräp äd lä fam!",lombard,La parobola del Figliol Prodigo LMO/8
'Stu fiöa ciü veju u s'è sdegnaa e u n'è ciü vojüü 'ntrà 'nt cà.,lombard,La parobola del Figliol Prodigo LMO/18
Lu al sta ben.,lombard,tatoeba:lmo
"Boara Polesine al dì d'incoeu a l'è ona frazion de Rovigh, a nord del centro e in su la riva de l'Ades.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/69
Varda ti se 'l starà drio a le monade che i t'ha fato a ti!,lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/69
"El rè, che fin alùra l'éra stat indolènt e pìgher, cóme se 'l se desmisiès dal són, scomensàndo da l'oféza fàda a 'ste dóna, che l'ha vendicàt pròpria de rezù, l'è dientàt un perseguitadùr rigorùs de töcc quèi che d'alùra inànse i ès comìs quàlche còza cóntra l'onùr de la sò corùna.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/89
E a desiderava d'empisse la pansa ëd coj agiand istèss ch'i pòrs a mangiavo; e j'era gnun ch'a-j portèissa.,lombard,La parobola del Figliol Prodigo LMO/33
"E 'sta cossa (lo sa Dio se mi podesse fare!), volentiera te la doneria, zà che te sì tanto tanto bravo de soportarle"".",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/69
