sentence,label,source
Nenszi fél a kutyáktól.,other,tatoeba:hun
Az egyik könyvesboltban vett egy angolkönyvet.,other,tatoeba:hun
"Ha mondasz valamit, én mindig a saját szájam íze szerint csinálom.",other,tatoeba:hun
A zöldet kéred vagy a kéket?,other,tatoeba:hun
Szerintem jó táncosnő.,other,tatoeba:hun
Megírta egy híres költő életrajzát.,other,tatoeba:hun
Az ott egy arckép Bobról a falnál.,other,tatoeba:hun
A férfi megijesztette a kisgyerekeket.,other,tatoeba:hun
"Olyan gyorsan futott, hogy teljesen kifulladt.",other,tatoeba:hun
"Úgy tűnik, ő ismeri Annát.",other,tatoeba:hun
Két sört kérek!,other,tatoeba:hun
A Nozomi az összes közül a leggyorsabb vonat Japánban.,other,tatoeba:hun
Jó csapatkapitány lesz belőle.,other,tatoeba:hun
"Gyakran játszottam baseball-t, amikor fiatal voltam.",other,tatoeba:hun
A külföldiek kíváncsivá tesznek.,other,tatoeba:hun
"Bármit teszek, azt mondja, hogy jobban is meg tudom csinálni.",other,tatoeba:hun
Miért vagy még ébren ilyen későn?,other,tatoeba:hun
Senki sem akar velem utazni.,other,tatoeba:hun
Nem vagy elég gyors.,other,tatoeba:hun
"Az élet kemény, de én keményebb vagyok.",other,tatoeba:hun
Tűrhetetlen lehet valamit eltűrni.,other,tatoeba:hun
A szabadságért fizetni kell.,other,tatoeba:hun
Kövesd az orvos tanácsát.,other,tatoeba:hun
Hagyd abba! Kellemetlenül érzi magát emiatt.,other,tatoeba:hun
Csak az igazság szép.,other,tatoeba:hun
Holnap leszáll a Holdra.,other,tatoeba:hun
Ez egy szójáték.,other,tatoeba:hun
Senki sem ért meg engem.,other,tatoeba:hun
Megtanultam nélküle élni.,other,tatoeba:hun
Mostanában túl sok dolog jár a fejemben.,other,tatoeba:hun
Éppen le akartam hívni az elektronikus postámat.,other,tatoeba:hun
"Valóban fel kell tenned a kérdést ahhoz, hogy megtudd a választ?",other,tatoeba:hun
"Nem várhatod el tőlem, hogy mindig mindenre gondoljak!",other,tatoeba:hun
"Feltételezem, hogy minden mögött, amit meg kell tennünk, van valami, amit meg akarunk tenni...",other,tatoeba:hun
Igazán nincsenek jó prioritásaid!,other,tatoeba:hun
Soha sincsen időd a fontos dolgokra!,other,tatoeba:hun
"Sokáig tartana elmagyarázni neked, hogy ez miért nem fog működni.",other,tatoeba:hun
Megtaláltad a kontaktlencsédet?,other,tatoeba:hun
"Olyan buta vagyok... Megpróbálok elmagyarázni neked olyan dolgokat, amelyeket magam sem értek.",other,tatoeba:hun
A kutya kimúlt.,other,tatoeba:hun
"A nagybátyád megengedte, hogy vezesd az autóját?",other,tatoeba:hun
Bárcsak tudnám a címét!,other,tatoeba:hun
Mit mondott? Meg tudná ismételni?,other,tatoeba:hun
"Ön filozófus, nemde?",other,tatoeba:hun
Mit gondol erről?,other,tatoeba:hun
Mit gondolsz erről?,other,tatoeba:hun
Három gyermek játszott a parkban.,other,tatoeba:hun
Énekeljünk egy vidám dalt.,other,tatoeba:hun
A boldog iskolaévek már elmúltak.,other,tatoeba:hun
"Hideg van ott, habár nyár van.",other,tatoeba:hun
Mindenki szereti az udvarias embereket.,other,tatoeba:hun
"Milyen messze van az iskola, ahova jársz?",other,tatoeba:hun
Hagyd abba a macerálást. El vagyok foglalva.,other,tatoeba:hun
Tegnap elvesztettem a karórámat.,other,tatoeba:hun
"Rá kellene nevelni a gyerekeket, hogy ne hazudjanak.",other,tatoeba:hun
"Nagyon kedves tőled, hogy segítesz nekem megcsinálni a házi feladatokat.",other,tatoeba:hun
Hallok egy kutyát ugatni az erdőben.,other,tatoeba:hun
Melyik a kedvenc mondatod?,other,tatoeba:hun
Ellen nem beszél angolul.,other,tatoeba:hun
Legközelebb korábban jövök.,other,tatoeba:hun
"Ugyanolyan idős, mint én.",other,tatoeba:hun
Szeretnék beváltani egy utazási csekket.,other,tatoeba:hun
Hány könyvet olvasol el havonta?,other,tatoeba:hun
"Aki mer, az nyer.",other,tatoeba:hun
"Olyan becsületes, hogy mindenki megbízik benne.",other,tatoeba:hun
Először találkozom vele.,other,tatoeba:hun
"Nara tetszik nekem, különösen ősszel.",other,tatoeba:hun
"Legalább megpróbálhatnál kissé udvariasabb lenni, még akkor is, ha nem ilyen a természeted.",other,tatoeba:hun
"Nem éri meg a fáradságot, hogy úgy tegyünk, mintha elhitetnéd velem, hogy olyan dolgokat hiszek, amelyeket te nem hiszel.",other,tatoeba:hun
"Mindig vannak olyan dolgok, amelyeket sohasem fogok megtanulni, nem rendelkezem az örökkévalósággal.",other,tatoeba:hun
Ez nem lehetséges!,other,tatoeba:hun
Szeretnél valamit inni?,other,tatoeba:hun
„A gördülő kő nem lesz mohos” egy közmondás.,other,tatoeba:hun
- Ki az? - Az édesanyád.,other,tatoeba:hun
- Mikor jössz vissza? - Ez teljesen az időjárástól függ.,other,tatoeba:hun
"- Mi van? - kérdezte a kis, fehér nyuszi.",other,tatoeba:hun
Devenin belini kıran son saman çöpüdür.,other,tatoeba:tur
"Bütün insanlar hür, haysiyet ve haklar bakımından eşit doğarlar. Akıl ve vicdana sahiptirler ve birbirlerine karşı kardeşlik zihniyeti ile hareket etmelidirler.",other,tatoeba:tur
Mum kendiliğinden söndü.,other,tatoeba:tur
Mum kendi kendine söndü.,other,tatoeba:tur
Babam bana yatakta kitap okumamamı söyledi.,other,tatoeba:tur
"On, on bir, on iki, on üç, on dört, on beş, on altı, on yedi, on sekiz, on dokuz, yirmi.",other,tatoeba:tur
Ek olarak yaşlılar birbirleriyle sosyalleşebilsin ve Amerikan hayatının aktif üyeleri olarak kalabilsinler diye birçok topluluk kurulmuştur.,other,tatoeba:tur
Bazıları yalnızca zaman geçsin diye kitap okurlar.,other,tatoeba:tur
Koyu kahverengi saçları vardı.,other,tatoeba:tur
Bu gemi okyanus yolculuğu için uygun değil.,other,tatoeba:tur
Hemen yolculuğa hazırlan.,other,tatoeba:tur
Masanın üstündeki hesap makinesi benim.,other,tatoeba:tur
Aşk onu rüyalarında görmektir.,other,tatoeba:tur
Kimse benim fikirlerimi dinlemek istemiyor.,other,tatoeba:tur
Sana satranç oynamayı öğreteceğim.,other,tatoeba:tur
Satranç oynamayı biliyor musun?,other,tatoeba:tur
Bunlar çok eski kitaplar.,other,tatoeba:tur
Bunlar benim kitaplarım.,other,tatoeba:tur
Bunlar bizim kitaplarımız.,other,tatoeba:tur
Bunlar benim kalemlerim.,other,tatoeba:tur
Bunlar her yerde satılıyor.,other,tatoeba:tur
Bu kitap okul kütüphanesinin.,other,tatoeba:tur
Bulaşık makinesinin nasıl çalıştığını anlatabilir misin?,other,tatoeba:tur
Zor durumlarla başa çıkamıyor.,other,tatoeba:tur
Günde en az yedi saat uyumak zorundayız.,other,tatoeba:tur
Sporu rekabet için değil zevk için yapıyorum.,other,tatoeba:tur
Yalnızca birkaç kişi vaktinde geldi.,other,tatoeba:tur
Sadece birkaç kişi beni anladı.,other,tatoeba:tur
Geçen sene kurulan lunapark sağolsun şehir popüler oldu.,other,tatoeba:tur
Onunla beraber olduğun sürece mutlu olamazsın.,other,tatoeba:tur
Çocuklar yerde uyumak zorunda kalacaklar gibi.,other,tatoeba:tur
Şarkıları gençler arasında iyi biliniyor.,other,tatoeba:tur
Bir davetiye aldım.,other,tatoeba:tur
Matsuyama'da doğup büyüdüm.,other,tatoeba:tur
Düşmanla anlaşmaya vardılar.,other,tatoeba:tur
Go büyük ihtimalle benim ülkemdeki en popüler Japon oyunu olsa da o bile bazı üniversite öğrencileri dışında pek bilinmiyor.,other,tatoeba:tur
Mahjong taşları çok güzeller.,other,tatoeba:tur
Mahjong genellikle dört kişi oynanan bir oyun.,other,tatoeba:tur
Mahjong dünyada çok popüler olan oyunlardan biri.,other,tatoeba:tur
Mahjong oynamayı biliyor musun?,other,tatoeba:tur
Mahjong'u çok seviyorum.,other,tatoeba:tur
Mahjong'da çok iyiymiş.,other,tatoeba:tur
Hayalim çok güçlü bir Mahjong oyuncusu olmak.,other,tatoeba:tur
Japoncayı Japonya'da mahjong oynamak için öğreniyorum.,other,tatoeba:tur
Ateşin var mı?,other,tatoeba:tur
Şu köpek elimi ısırmaya çalıştı.,other,tatoeba:tur
Evimin arkasında bir kilise var.,other,tatoeba:tur
Sam Tom'dan iki yaş küçük.,other,tatoeba:tur
Lütfen burayı imzalayın.,other,tatoeba:tur
Zamanda geçmişe seyahat etmenin imkansız olduğu düşünülüyor.,other,tatoeba:tur
Bu otobüs elli kişilik.,other,tatoeba:tur
John cebinden bir anahtar çıkardı.,other,tatoeba:tur
"John Floridalı, karısı ise Kaliforniyalı.",other,tatoeba:tur
"John, Fransızcayı iyi konuşamıyor.",other,tatoeba:tur
John birçok şişe şarap içti.,other,tatoeba:tur
John Bill'den daha zeki.,other,tatoeba:tur
John Bill'in zayıflığından istifade etti.,other,tatoeba:tur
John Bill kadar yaşlı değil; çok daha genç.,other,tatoeba:tur
John o kadar telaşlıydı ki konuşmaya vakti yoktu.,other,tatoeba:tur
John işe aşina.,other,tatoeba:tur
"John, New York'ta yaşıyor.",other,tatoeba:tur
John o kadar sesli konuştu ki ikinci kattan bile duyabildim.,other,tatoeba:tur
İş ben gelmeden önce bitmişti.,other,tatoeba:tur
Birini tanıyorum da ötekini değil.,other,tatoeba:tur
Ailesini çok endişelendirdi.,other,tatoeba:tur
Sadece beyaz kağıt yeterli.,other,tatoeba:tur
Üşüyüp ısıtıcıyı açtım.,other,tatoeba:tur
"Doğduğum yer olan Nagasaki, güzel bir liman kentidir.",other,tatoeba:tur
Kızın artık bir çocuk değil.,other,tatoeba:tur
Pardon ama radyoyu kısabilir misin acaba?,other,tatoeba:tur
Tenis oynamak sağlıklıdır.,other,tatoeba:tur
Sağlıklı olan adam sağlığın değerini bilmez.,other,tatoeba:tur
Tehlikenin farkında olmayabilir.,other,tatoeba:tur
Hangi düğmeye basacağımı söyler misin lütfen?,other,tatoeba:tur
Onunla görüşebildiğim için mutluyum.,other,tatoeba:tur
Yakınlardaki küçük bir kasabada yaşıyordu.,other,tatoeba:tur
Kulübe katılmaz mısın?,other,tatoeba:tur
Kulübe katılmak isteyenler lütfen buraya isimlerini yazsın.,other,tatoeba:tur
Kendimi nedense geceleri daha iyi hissediyorum.,other,tatoeba:tur
Ummak bir strateji değildir.,other,tatoeba:tur
Onu on dolara aldım.,other,tatoeba:tur
İyi akşamlar Şikago.,other,tatoeba:tur
Şu kız kim acaba.,other,tatoeba:tur
Amerika'da arabalar yolun sağ tarafını kullanırlar.,other,tatoeba:tur
"Yaşlı adam ""Kedi mi?"" diye sordu.",other,tatoeba:tur
Bazen bir kız mıyım diye merak ediyorum.,other,tatoeba:tur
"Üzülmeyin, her şey düzelecek.",other,tatoeba:tur
Bu sadece bir şakaydı.,other,tatoeba:tur
Bu oyunlar yetişkin kategorisi altında listelenmiş.,other,tatoeba:tur
Bu köprü on tondan fazlasını taşıyamaz.,other,tatoeba:tur
Mum ışığını severim.,other,tatoeba:tur
Artık seni sevmiyorum.,other,tatoeba:tur
Rap sever misin?,other,tatoeba:tur
Bu filmi sevdim.,other,tatoeba:tur
Sigara içmeyi bıraktım.,other,tatoeba:tur
Babana en iyi dileklerimle.,other,tatoeba:tur
Tek başıma yürüdüm.,other,tatoeba:tur
"Kapıyı kapatın, lütfen.",other,tatoeba:tur
Erken Ortaçağ cam üretimi Roma cam teknolojisinin bir devamı mıdır?,other,tatoeba:tur
Seni anlamak gerçekten çok zor.,other,tatoeba:tur
Dün on yedinci doğum günümdü.,other,tatoeba:tur
Evren nasıl oluştu?,other,tatoeba:tur
Elektronik sigaradan çıkan duman miktarı hiç fena değil.,other,tatoeba:tur
Kendimi kendi tanrım olarak görüyorum.,other,tatoeba:tur
Eve dönerken yağmura yakalanmıştım.,other,tatoeba:tur
Tatoeba'ya yüzlerce cümle yazmak isterdim ama yapmam gereken şeyler var.,other,tatoeba:tur
Geç kaldığım için üzgünüm.,other,tatoeba:tur
"Açıkça konuşmak gerekirse, o güvenilmez biri.",other,tatoeba:tur
"Irene Pepperberg, Alex adını taktığı bir papağanın önünde yuvarlak bir tepsi tutuyor.",other,tatoeba:tur
Japonya'da doğmuş olmayı tercih ederdim.,other,tatoeba:tur
Kızı onunla her yere gitmeye hevesli.,other,tatoeba:tur
"Sen olmasaydın, o hâlâ hayatta olacaktı.",other,tatoeba:tur
Çok daha iyi hissediyorum.,other,tatoeba:tur
Türkiye'den döndükten sonra Türkçem zayıfladı.,other,tatoeba:tur
Politik dünyada pek çok düşmanı var.,other,tatoeba:tur
Onunla kahve dükkanında buluşmaya söz verdi.,other,tatoeba:tur
"Büyük bedenimiz var, ama o renk mevcut değil.",other,tatoeba:tur
Onu Jim diye çağırırlar.,other,tatoeba:tur
Bence yarın yağmur yağmayacak.,other,tatoeba:tur
Beş köfte istiyorum.,other,tatoeba:tur
O kadar kötü birisi ki kimse ondan hoşlanmaz.,other,tatoeba:tur
Bir gün için bu kadarı yeterli.,other,tatoeba:tur
Artık çocuk değilim.,other,tatoeba:tur
"Daha dikkatli sür, aksi halde başın belaya girecek.",other,tatoeba:tur
Alkolsüz içecekleriniz var mı ?,other,tatoeba:tur
Çocukların daha çok uykuya ihtiyacı vardır.,other,tatoeba:tur
Hiç şüphe yok ki İngilizce dünyada en çok konuşulan dildir.,other,tatoeba:tur
Yumi öğretmen olacak.,other,tatoeba:tur
Bu tırtıl harika bir kelebek olacak.,other,tatoeba:tur
Bu tırtıl harika bir kelebeğe dönüşecek.,other,tatoeba:tur
Bugün hava kötü.,other,tatoeba:tur
Beklemekten başka çare yoktu.,other,tatoeba:tur
Odada 2 tane pencere var.,other,tatoeba:tur
Onu tanıdıkça daha çok seversin.,other,tatoeba:tur
Hastaymış gibi gözüküyor.,other,tatoeba:tur
Bu kıyafetim çok demode.,other,tatoeba:tur
Sonsuza dek burada kalamam.,other,tatoeba:tur
Seni nasıl da özledim!,other,tatoeba:tur
Az daha treni kaçırıyordum.,other,tatoeba:tur
Bir gece daha kalmak istiyorum. Mümkün mü?,other,tatoeba:tur
Mahjong en ilginç oyunlardan biri.,other,tatoeba:tur
Japonya'ya gidip Mahjong'da Japonları yenmek istiyorum.,other,tatoeba:tur
Sırada bir elma var.,other,tatoeba:tur
Atlas Okyanusu Amerika'yı Avrupa'dan ayırır.,other,tatoeba:tur
Evliyim ve iki çocuğum var.,other,tatoeba:tur
Haberler onu üzdü.,other,tatoeba:tur
Çok şarap içmiyorum.,other,tatoeba:tur
Nancy onu bir partiye çağırdı.,other,tatoeba:tur
Çok fazla yersen şişmanlarsın.,other,tatoeba:tur
Golfün büyük bir hayranıyım.,other,tatoeba:tur
İnsanlar savaştan korkar.,other,tatoeba:tur
Öğretmenimiz bize çok ödev verir.,other,tatoeba:tur
Çok teşekkür ederim!,other,tatoeba:tur
Çok teşekkür ederiz!,other,tatoeba:tur
İyi bir doktor kendi yöntemlerini uygular.,other,tatoeba:tur
"O, patronunu dinlememe numarası yaptı.",other,tatoeba:tur
Onu Kaliforniya'ya gönderiyorum.,other,tatoeba:tur
Kadının fotoğrafını çekiyorum.,other,tatoeba:tur
"Pekin, Çin'in başkentidir.",other,tatoeba:tur
Bu elma tatlı.,other,tatoeba:tur
Kaç tane elma var?,other,tatoeba:tur
Almanya parlamenter bir cumhuriyettir.,other,tatoeba:tur
İnternette Tatar dilinde çok az site vardır.,other,tatoeba:tur
Hiç kimse bilmiyor.,other,tatoeba:tur
Sigara içmek size çok zarar verecektir.,other,tatoeba:tur
Eve hoş geldin.,other,tatoeba:tur
O okulunu samimiyetle seviyor.,other,tatoeba:tur
Bir şey değil.,other,tatoeba:tur
Eve gidebilir miyiz?,other,tatoeba:tur
Doktor olarak iyi değil.,other,tatoeba:tur
Ne iş yapıyorsun?,other,tatoeba:tur
İngilizce konuşabiliyor musun?,other,tatoeba:tur
Kedi uzaktayken fareler oynayacak.,other,tatoeba:tur
Demiryolu istasyonu nerede?,other,tatoeba:tur
Tanıştığımıza memnun oldum.,other,tatoeba:tur
Yakında o bir baba olacak.,other,tatoeba:tur
Çocukların çoğunluğu değişimi çok iyi duyamazlar.,other,tatoeba:tur
Kredi kartıyla ödeyebilir miyim?,other,tatoeba:tur
Bana yardım edebilir misin?,other,tatoeba:tur
"Bir, iki, üç, dört, beş, altı, yedi, sekiz, dokuz, on.",other,tatoeba:tur
İyi akşamlar. Nasılsın?,other,tatoeba:tur
İyi akşamlar. Nasılsınız?,other,tatoeba:tur
Her parlayan şey altın değildir.,other,tatoeba:tur
Bir kılıcım yok.,other,tatoeba:tur
Büyükbaban nerede yaşıyor?,other,tatoeba:tur
Deden nerede yaşıyor?,other,tatoeba:tur
Aşağıdaki soruları İngilizce olarak cevapla.,other,tatoeba:tur
Son olarak o Amerika'ya gitti.,other,tatoeba:tur
Balık tutmayı seviyorum.,other,tatoeba:tur
Dün orası sıcaktı.,other,tatoeba:tur
"Mademki boş vaktimiz var, o zaman sinemaya gidelim.",other,tatoeba:tur
Adam gibi davran.,other,tatoeba:tur
Faturayı ödemediği için suyu kestiler.,other,tatoeba:tur
Her kimin ihtiyacı olursa ona yardım et.,other,tatoeba:tur
Evim otobüs durağına yakın.,other,tatoeba:tur
Zaman birimleri nelerdir?,other,tatoeba:tur
Buraya dün akşam altıda geldik.,other,tatoeba:tur
Ay bulutların üzerinde kaldı.,other,tatoeba:tur
Seni çok seviyorum.,other,tatoeba:tur
Kısa saç stilini severim.,other,tatoeba:tur
Konuya Fransız kaldım.,other,tatoeba:tur
Babanın nereye gittiğini biliyor musun?,other,tatoeba:tur
Benim adım Edgar Degas.,other,tatoeba:tur
Maria kıyafete çok para harcıyor.,other,tatoeba:tur
Havuçları tencereye koy.,other,tatoeba:tur
Yarın burada olacağım.,other,tatoeba:tur
Haydi Japonya'yı yenelim!,other,tatoeba:tur
"Siz burada bir öğretmen mi, yoksa öğrenci misiniz?",other,tatoeba:tur
"""Siz bir öğretmen misiniz?"" ""Evet, öğretmenim.""",other,tatoeba:tur
Sizin bir öğretmen olduğunuzu biliyorum.,other,tatoeba:tur
Beni liderinize götürün.,other,tatoeba:tur
Elmaları sever misin?,other,tatoeba:tur
Benim adım Andrea.,other,tatoeba:tur
Benim başım ağrıyor.,other,tatoeba:tur
O çok pahalı!,other,tatoeba:tur
Ben çok yorgunum.,other,tatoeba:tur
Her gün İngilizce çalışıyor musun?,other,tatoeba:tur
Bizimle burada kal.,other,tatoeba:tur
Ben dürüst bir insanım.,other,tatoeba:tur
Işığı kapatır mısınız?,other,tatoeba:tur
Almanca konuşuyor musun?,other,tatoeba:tur
İşte size bir mektup.,other,tatoeba:tur
"Ne zaman size yazılmış ve anlamadığınız bir şeyiniz varsa, ne yapabileceksiniz, ya beklenmedik sonuçlar alırsanız?",other,tatoeba:tur
Bu kişi kim?,other,tatoeba:tur
O kitabı hiç okumadım.,other,tatoeba:tur
Seninle birlikte mi gitmeliyim?,other,tatoeba:tur
Onun 100 dolardan az parası yok.,other,tatoeba:tur
O iyi bir yüzücüdür.,other,tatoeba:tur
Fileyle kelebek yakaladım.,other,tatoeba:tur
Benim çok iyi bir sözlüğüm yok.,other,tatoeba:tur
İstasyona giderken ben seni geçtim.,other,tatoeba:tur
Seninle seyahat etmek istiyorum.,other,tatoeba:tur
İki yıldır ilk defa bir film izledim.,other,tatoeba:tur
Londra'dayken Mary ve John'la karşılaştım.,other,tatoeba:tur
Ben Ken'e inanıyorum.,other,tatoeba:tur
Bu grupla kendimi tanıtmak istemiyorum.,other,tatoeba:tur
Ben senden daha güzelim.,other,tatoeba:tur
Bana öyle görünüyor ki sen hatalısın.,other,tatoeba:tur
Ve onu üç günde tekrar kaldıracağım.,other,tatoeba:tur
Amcamın cadde boyunca bir mağazası var.,other,tatoeba:tur
"Auckland, Yeni Zelanda'da bir şehirdir.",other,tatoeba:tur
Elmalar kırmızı veya yeşildir.,other,tatoeba:tur
"Batman, Robin ile arkadaştır.",other,tatoeba:tur
Auckland'ın bir milyon nüfusu vardır.,other,tatoeba:tur
Bu bir sürpriz.,other,tatoeba:tur
Bu önemli değil.,other,tatoeba:tur
Sizi tekrar görmekten memnunum.,other,tatoeba:tur
Bir şeyi değiştirmeyecek.,other,tatoeba:tur
O bir şeyi değiştirmeyecek.,other,tatoeba:tur
"İyi uyu, Timmy.",other,tatoeba:tur
Mutlu yıllar Muiriel!,other,tatoeba:tur
"""Teşekkürler."" ""Bir şey değil.""",other,tatoeba:tur
O bana hırsızlığın ne kadar yanlış bir şey olduğunu anlattı.,other,tatoeba:tur
O benim dağa tek başıma tırmanmamın imkansız olduğunu düşünüyor.,other,tatoeba:tur
